Time (min),Temp output (°C),Temp input (°C)
3.2199999999999753,41.7013691906854,42.473
3.229999999999975,41.70516315683541,42.473
3.239999999999975,41.7089384687547,42.473
3.2499999999999747,41.71269521816268,42.473
3.2599999999999745,41.71643349632778,42.473
3.2699999999999743,41.7201533940697,42.473
3.279999999999974,41.72385500176158,42.473
3.289999999999974,41.72753840933222,42.473
3.2999999999999736,41.731203706268246,42.473
3.3099999999999734,41.73485098161631,42.473
3.319999999999973,41.738480323985236,42.473
3.329999999999973,41.74209182154816,42.473
3.3399999999999728,41.7456855620447,42.473
3.3499999999999726,41.749261632783075,42.473
3.3599999999999723,41.75282012064221,42.473
3.369999999999972,41.75636111207389,42.473
3.379999999999972,41.75988469310481,42.473
3.3899999999999717,41.76339094933869,42.473
3.3999999999999715,41.76687996595837,42.473
3.4099999999999713,41.77035182772783,42.473
3.419999999999971,41.77380661899431,42.473
3.429999999999971,41.77724442369032,42.473
3.4399999999999706,41.78066532533569,42.473
3.4499999999999704,41.784069407039595,42.473
3.45999999999997,41.78745675150258,42.473
3.46999999999997,41.790827441018564,42.473
3.47999999999997,41.79418155747685,42.473
3.4899999999999696,41.7975191823641,42.473
3.4999999999999694,41.80084039676632,42.473
3.509999999999969,41.804145281370836,42.473
3.519999999999969,41.80743391646825,42.473
3.5299999999999687,41.810706381954375,42.473
3.5399999999999685,41.81396275733221,42.473
3.5499999999999683,41.81720312171385,42.473
3.559999999999968,41.820427553822405,42.473
3.569999999999968,41.82363613199391,42.473
3.5799999999999677,41.82682893417925,42.473
3.5899999999999674,41.83000603794603,42.473
3.5999999999999672,41.83316752048048,42.473
3.609999999999967,41.836313458589316,42.473
3.619999999999967,41.839443928701606,42.473
3.6299999999999666,41.84255900687063,42.473
3.6399999999999664,41.84565876877573,42.473
3.649999999999966,41.84874328972414,42.473
3.659999999999966,41.85181264465284,42.473
3.6699999999999657,41.85486690813033,42.473
3.6799999999999655,41.85790615435851,42.473
3.6899999999999653,41.860930457174405,42.473
3.699999999999965,41.86393989005202,42.473
3.709999999999965,41.866934526104096,42.473
3.7199999999999647,41.86991443808389,42.473
3.7299999999999645,41.87287969838694,42.473
3.7399999999999642,41.875830379052836,42.473
3.749999999999964,41.878766551766965,42.473
3.759999999999964,41.88168828786224,42.473
3.7699999999999636,41.88459565832085,42.473
3.7799999999999634,41.887488733775974,42.473
3.789999999999963,41.89036758451351,42.473
3.799999999999963,41.89323228047377,42.473
3.8099999999999627,41.89608289125317,42.473
3.8199999999999625,41.89891948610595,42.473
3.8299999999999623,41.90174213394583,42.473
3.839999999999962,41.90455090334769,42.473
3.849999999999962,41.907345862549256,42.473
3.8599999999999617,41.91012707945272,42.473
3.8699999999999615,41.912894621626435,42.473
3.8799999999999613,41.915648556306515,42.473
3.889999999999961,41.918388950398494,42.473
3.899999999999961,41.92111587047894,42.473
3.9099999999999606,41.92382938279708,42.473
3.9199999999999604,41.9265295532764,42.473
3.92999999999996,41.92921644751627,42.473
3.93999999999996,41.93189013079349,42.473
3.9499999999999598,41.934550668063935,42.473
3.9599999999999596,41.93719812396409,42.473
3.9699999999999593,41.93983256281263,42.473
3.979999999999959,41.94245404861201,42.473
3.989999999999959,41.94506264504996,42.473
3.9999999999999587,41.947658415501095,42.473
4.009999999999959,41.95024142302843,42.473
4.019999999999959,41.952811730384894,42.473
4.0299999999999585,41.95536940001489,42.473
4.039999999999958,41.95791449405578,42.473
4.049999999999958,41.96044707433941,42.473
4.059999999999958,41.96296720239362,42.473
4.069999999999958,41.965474939443716,42.473
4.079999999999957,41.96797034641398,42.473
4.089999999999957,41.970453483929134,42.473
4.099999999999957,41.97292441231582,42.473
4.109999999999957,41.975383191604074,42.473
4.119999999999957,41.97782988152876,42.473
4.129999999999956,41.98026454153106,42.473
4.139999999999956,41.982687230759865,42.473
4.149999999999956,41.985098008073265,42.473
4.159999999999956,41.987496932039946,42.473
4.1699999999999555,41.989884060940625,42.473
4.179999999999955,41.99225945276946,42.473
4.189999999999955,41.99462316523547,42.473
4.199999999999955,41.996975255763914,42.473
